time,Frequency(Kmph),Weight(Kg),fiber1_sensor1,Temperature,change in Bragg Wavelength
6.064,10,0,1538.7181,20.573,2.80E-10
6.074,10,0,1538.718,20.565,2.80E-10
6.084,10,0,1538.718,20.565,2.80E-10
6.094,10,0,1538.7178,20.551,2.80E-10
6.104,10,0,1538.7179,20.558,2.80E-10
6.114,10,0,1538.7178,20.551,2.80E-10
6.124,10,0,1538.7178,20.551,2.80E-10
6.134,10,0,1538.7178,20.551,2.80E-10
6.144,10,0,1538.7178,20.551,2.80E-10
6.154,10,0,1538.7178,20.551,2.80E-10
6.164,10,0,1538.7179,20.558,2.80E-10
6.174,10,0,1538.7179,20.558,2.80E-10
6.184,10,0,1538.7179,20.558,2.80E-10
6.194,10,0,1538.718,20.565,2.80E-10
6.204,10,0,1538.7181,20.573,2.80E-10
6.214,10,0,1538.718,20.565,2.80E-10
6.224,10,0,1538.718,20.565,2.80E-10
6.234,10,0,1538.7182,20.58,2.80E-10
6.244,10,0,1538.7182,20.58,2.80E-10
6.254,10,0,1538.7183,20.587,2.80E-10
6.264,10,0,1538.7183,20.587,2.80E-10
6.274,10,0,1538.7183,20.587,2.80E-10
6.284,10,0,1538.7184,20.595,2.80E-10
6.294,10,0,1538.7184,20.595,2.80E-10
6.304,10,0,1538.7184,20.595,2.80E-10
6.314,10,0,1538.7185,20.602,2.80E-10
6.324,10,0,1538.7185,20.602,2.80E-10
6.334,10,0,1538.7185,20.602,2.80E-10
6.344,10,0,1538.7185,20.602,2.80E-10
6.354,10,0,1538.7187,20.617,2.81E-10
6.364,10,0,1538.7185,20.602,2.80E-10
6.374,10,0,1538.7189,20.631,2.81E-10
6.384,10,0,1538.7188,20.624,2.81E-10
6.394,10,0,1538.7188,20.624,2.81E-10
6.404,10,0,1538.7189,20.631,2.81E-10
6.414,10,0,1538.7189,20.631,2.81E-10
6.424,10,0,1538.719,20.639,2.81E-10
6.434,10,0,1538.719,20.639,2.81E-10
6.444,10,0,1538.7191,20.646,2.81E-10
6.454,10,0,1538.719,20.639,2.81E-10
6.464,10,0,1538.7191,20.646,2.81E-10
6.474,10,0,1538.719,20.639,2.81E-10
6.484,10,0,1538.719,20.639,2.81E-10
6.494,10,0,1538.7191,20.646,2.81E-10
6.504,10,0,1538.719,20.639,2.81E-10
6.514,10,0,1538.719,20.639,2.81E-10
6.524,10,0,1538.719,20.639,2.81E-10
6.534,10,0,1538.7189,20.631,2.81E-10
6.544,10,0,1538.7189,20.631,2.81E-10
6.554,10,0,1538.719,20.639,2.81E-10
6.564,10,0,1538.7189,20.631,2.81E-10
6.574,10,0,1538.7191,20.646,2.81E-10
6.584,10,0,1538.719,20.639,2.81E-10
6.594,10,0,1538.7192,20.653,2.81E-10
6.604,10,0,1538.7192,20.653,2.81E-10
6.614,10,0,1538.7193,20.661,2.81E-10
6.624,10,0,1538.7192,20.653,2.81E-10
6.634,10,0,1538.7193,20.661,2.81E-10
6.644,10,0,1538.7194,20.668,2.81E-10
6.654,10,0,1538.7194,20.668,2.81E-10
6.664,10,0,1538.7194,20.668,2.81E-10
6.674,10,0,1538.7193,20.661,2.81E-10
6.684,10,0,1538.7192,20.653,2.81E-10
6.694,10,0,1538.7192,20.653,2.81E-10
6.704,10,0,1538.7191,20.646,2.81E-10
6.714,10,0,1538.7191,20.646,2.81E-10
6.724,10,0,1538.7191,20.646,2.81E-10
6.734,10,0,1538.7191,20.646,2.81E-10
6.744,10,0,1538.7191,20.646,2.81E-10
6.754,10,0,1538.7191,20.646,2.81E-10
6.764,10,0,1538.7191,20.646,2.81E-10
6.774,10,0,1538.719,20.639,2.81E-10
6.784,10,0,1538.7193,20.661,2.81E-10
6.794,10,0,1538.7192,20.653,2.81E-10
6.804,10,0,1538.7192,20.653,2.81E-10
6.814,10,0,1538.7193,20.661,2.81E-10
6.824,10,0,1538.7194,20.668,2.81E-10
6.834,10,0,1538.7193,20.661,2.81E-10
6.844,10,0,1538.7194,20.668,2.81E-10
6.854,10,0,1538.7194,20.668,2.81E-10
6.864,10,0,1538.7194,20.668,2.81E-10
6.874,10,0,1538.7195,20.675,2.81E-10
6.884,10,0,1538.7193,20.661,2.81E-10
6.894,10,0,1538.7193,20.661,2.81E-10
6.904,10,0,1538.7192,20.653,2.81E-10
6.914,10,0,1538.7192,20.653,2.81E-10
6.924,10,0,1538.7192,20.653,2.81E-10
6.934,10,0,1538.7192,20.653,2.81E-10
6.944,10,0,1538.7193,20.661,2.81E-10
6.954,10,0,1538.7192,20.653,2.81E-10
6.964,10,0,1538.7194,20.668,2.81E-10
6.974,10,0,1538.7193,20.661,2.81E-10
6.984,10,0,1538.7195,20.675,2.81E-10
6.994,10,0,1538.7195,20.675,2.81E-10
7.004,10,0,1538.7195,20.675,2.81E-10
7.014,10,0,1538.7196,20.683,2.82E-10
7.024,10,0,1538.7197,20.69,2.82E-10
7.034,10,0,1538.7197,20.69,2.82E-10
7.044,10,0,1538.7197,20.69,2.82E-10
7.054,10,0,1538.7198,20.697,2.82E-10
7.064,10,0,1538.7198,20.697,2.82E-10
7.074,10,0,1538.7199,20.705,2.82E-10
7.084,10,0,1538.7199,20.705,2.82E-10
7.094,10,0,1538.7199,20.705,2.82E-10
7.104,10,0,1538.7201,20.72,2.82E-10
7.114,10,0,1538.72,20.712,2.82E-10
7.124,10,0,1538.7202,20.727,2.82E-10
7.134,10,0,1538.7202,20.727,2.82E-10
7.144,10,0,1538.7203,20.734,2.82E-10
7.154,10,0,1538.7203,20.734,2.82E-10
7.164,10,0,1538.7204,20.742,2.82E-10
7.174,10,0,1538.7203,20.734,2.82E-10
7.184,10,0,1538.7205,20.749,2.82E-10
7.194,10,0,1538.7204,20.742,2.82E-10
7.204,10,0,1538.7205,20.749,2.82E-10
7.214,10,0,1538.7205,20.749,2.82E-10
7.224,10,0,1538.7205,20.749,2.82E-10
7.234,10,0,1538.7205,20.749,2.82E-10
7.244,10,0,1538.7205,20.749,2.82E-10
7.254,10,0,1538.7206,20.756,2.83E-10
7.264,10,0,1538.7206,20.756,2.83E-10
7.274,10,0,1538.7206,20.756,2.83E-10
7.284,10,0,1538.7207,20.764,2.83E-10
7.294,10,0,1538.7207,20.764,2.83E-10
7.304,10,0,1538.7207,20.764,2.83E-10
7.314,10,0,1538.7208,20.771,2.83E-10
7.324,10,0,1538.7208,20.771,2.83E-10
7.334,10,0,1538.7209,20.778,2.83E-10
7.344,10,0,1538.7209,20.778,2.83E-10
7.354,10,0,1538.7211,20.793,2.83E-10
7.364,10,0,1538.721,20.786,2.83E-10
7.374,10,0,1538.7212,20.8,2.83E-10
7.384,10,0,1538.721,20.786,2.83E-10
7.394,10,0,1538.7212,20.8,2.83E-10
7.404,10,0,1538.7212,20.8,2.83E-10
7.414,10,0,1538.7212,20.8,2.83E-10
7.424,10,0,1538.7213,20.808,2.83E-10
7.434,10,0,1538.7213,20.808,2.83E-10
7.444,10,0,1538.7213,20.808,2.83E-10
7.454,10,0,1538.7215,20.822,2.84E-10
7.464,10,0,1538.7214,20.815,2.83E-10
7.474,10,0,1538.7214,20.815,2.83E-10
7.484,10,0,1538.7216,20.83,2.84E-10
7.494,10,0,1538.7215,20.822,2.84E-10
7.504,10,0,1538.7216,20.83,2.84E-10
7.514,10,0,1538.7217,20.837,2.84E-10
7.524,10,0,1538.7217,20.837,2.84E-10
7.534,10,0,1538.7218,20.844,2.84E-10
7.544,10,0,1538.7218,20.844,2.84E-10
7.554,10,0,1538.7219,20.852,2.84E-10
7.564,10,0,1538.7218,20.844,2.84E-10
7.574,10,0,1538.7219,20.852,2.84E-10
7.584,10,0,1538.7218,20.844,2.84E-10
7.594,10,0,1538.722,20.859,2.84E-10
7.604,10,0,1538.7219,20.852,2.84E-10
7.614,10,0,1538.722,20.859,2.84E-10
7.624,10,0,1538.722,20.859,2.84E-10
7.634,10,0,1538.7219,20.852,2.84E-10
7.644,10,0,1538.7218,20.844,2.84E-10
7.654,10,0,1538.7219,20.852,2.84E-10
7.664,10,0,1538.722,20.859,2.84E-10
7.674,10,0,1538.7218,20.844,2.84E-10
7.684,10,0,1538.7219,20.852,2.84E-10
7.694,10,0,1538.7219,20.852,2.84E-10
7.704,10,0,1538.722,20.859,2.84E-10
7.714,10,0,1538.722,20.859,2.84E-10
7.724,10,0,1538.722,20.859,2.84E-10
7.734,10,0,1538.722,20.859,2.84E-10
7.744,10,0,1538.7221,20.866,2.84E-10
7.754,10,0,1538.722,20.859,2.84E-10
7.764,10,0,1538.722,20.859,2.84E-10
7.774,10,0,1538.7221,20.866,2.84E-10
7.784,10,0,1538.7222,20.874,2.84E-10
7.794,10,0,1538.7222,20.874,2.84E-10
7.804,10,0,1538.7223,20.881,2.84E-10
7.814,10,0,1538.7223,20.881,2.84E-10
7.824,10,0,1538.7223,20.881,2.84E-10
7.834,10,0,1538.7224,20.888,2.84E-10
7.844,10,0,1538.7224,20.888,2.84E-10
7.854,10,0,1538.7224,20.888,2.84E-10
7.864,10,0,1538.7225,20.896,2.84E-10
7.874,10,0,1538.7224,20.888,2.84E-10
7.884,10,0,1538.7224,20.888,2.84E-10
7.894,10,0,1538.7225,20.896,2.84E-10
7.904,10,0,1538.7224,20.888,2.84E-10
7.914,10,0,1538.7225,20.896,2.84E-10
7.924,10,0,1538.7226,20.903,2.85E-10
7.934,10,0,1538.7225,20.896,2.84E-10
7.944,10,0,1538.7225,20.896,2.84E-10
7.954,10,0,1538.7226,20.903,2.85E-10
7.964,10,0,1538.7226,20.903,2.85E-10
7.974,10,0,1538.7226,20.903,2.85E-10
7.984,10,0,1538.7227,20.91,2.85E-10
7.994,10,0,1538.7226,20.903,2.85E-10
8.004,10,0,1538.7228,20.918,2.85E-10
8.014,10,0,1538.7227,20.91,2.85E-10
8.024,10,0,1538.7227,20.91,2.85E-10
8.034,10,0,1538.7227,20.91,2.85E-10
8.044,10,0,1538.7228,20.918,2.85E-10
8.054,10,0,1538.7227,20.91,2.85E-10
8.064,10,0,1538.7228,20.918,2.85E-10
8.074,10,0,1538.7229,20.925,2.85E-10
8.084,10,0,1538.7228,20.918,2.85E-10
8.094,10,0,1538.723,20.933,2.85E-10
8.104,10,0,1538.7229,20.925,2.85E-10
8.114,10,0,1538.723,20.933,2.85E-10
8.124,10,0,1538.723,20.933,2.85E-10
8.134,10,0,1538.7231,20.94,2.85E-10
8.144,10,0,1538.7231,20.94,2.85E-10
8.154,10,0,1538.7232,20.947,2.85E-10
8.164,10,0,1538.7232,20.947,2.85E-10
8.174,10,0,1538.7232,20.947,2.85E-10
8.184,10,0,1538.7234,20.962,2.85E-10
8.194,10,0,1538.7232,20.947,2.85E-10
8.204,10,0,1538.7234,20.962,2.85E-10
8.214,10,0,1538.7233,20.955,2.85E-10
8.224,10,0,1538.7234,20.962,2.85E-10
8.234,10,0,1538.7234,20.962,2.85E-10
8.244,10,0,1538.7235,20.969,2.85E-10
8.254,10,0,1538.7235,20.969,2.85E-10
8.264,10,0,1538.7236,20.977,2.86E-10
8.274,10,0,1538.7237,20.984,2.86E-10
8.284,10,0,1538.7236,20.977,2.86E-10
8.294,10,0,1538.7237,20.984,2.86E-10
8.304,10,0,1538.7238,20.991,2.86E-10
8.314,10,0,1538.7237,20.984,2.86E-10
8.324,10,0,1538.7238,20.991,2.86E-10
8.334,10,0,1538.7238,20.991,2.86E-10
8.344,10,0,1538.7237,20.984,2.86E-10
8.354,10,0,1538.7237,20.984,2.86E-10
8.364,10,0,1538.7237,20.984,2.86E-10
8.374,10,0,1538.7237,20.984,2.86E-10
8.384,10,0,1538.7237,20.984,2.86E-10
8.394,10,0,1538.7238,20.991,2.86E-10
8.404,10,0,1538.7236,20.977,2.86E-10
8.414,10,0,1538.7238,20.991,2.86E-10
8.424,10,0,1538.7238,20.991,2.86E-10
8.434,10,0,1538.7238,20.991,2.86E-10
8.444,10,0,1538.7238,20.991,2.86E-10
8.454,10,0,1538.7239,20.999,2.86E-10
8.464,10,0,1538.7238,20.991,2.86E-10
8.474,10,0,1538.7239,20.999,2.86E-10
8.484,10,0,1538.724,21.006,2.86E-10
8.494,10,0,1538.724,21.006,2.86E-10
8.504,10,0,1538.724,21.006,2.86E-10
8.514,10,0,1538.7241,21.013,2.86E-10
8.524,10,0,1538.7241,21.013,2.86E-10
8.534,10,0,1538.7241,21.013,2.86E-10
8.544,10,0,1538.7241,21.013,2.86E-10
8.554,10,0,1538.7241,21.013,2.86E-10
8.564,10,0,1538.7242,21.021,2.86E-10
8.574,10,0,1538.7241,21.013,2.86E-10
8.584,10,0,1538.7242,21.021,2.86E-10
8.594,10,0,1538.7242,21.021,2.86E-10
8.604,10,0,1538.7241,21.013,2.86E-10
8.614,10,0,1538.7243,21.028,2.86E-10
8.624,10,0,1538.7243,21.028,2.86E-10
8.634,10,0,1538.7243,21.028,2.86E-10
8.644,10,0,1538.7244,21.035,2.86E-10
8.654,10,0,1538.7244,21.035,2.86E-10
8.664,10,0,1538.7244,21.035,2.86E-10
8.674,10,0,1538.7244,21.035,2.86E-10
8.684,10,0,1538.7244,21.035,2.86E-10
8.694,10,0,1538.7243,21.028,2.86E-10
8.704,10,0,1538.7243,21.028,2.86E-10
8.714,10,0,1538.7243,21.028,2.86E-10
8.724,10,0,1538.7243,21.028,2.86E-10
8.734,10,0,1538.7243,21.028,2.86E-10
8.744,10,0,1538.7243,21.028,2.86E-10
8.754,10,0,1538.7242,21.021,2.86E-10
8.764,10,0,1538.7243,21.028,2.86E-10
8.774,10,0,1538.7243,21.028,2.86E-10
8.784,10,0,1538.7243,21.028,2.86E-10
8.794,10,0,1538.7243,21.028,2.86E-10
8.804,10,0,1538.7243,21.028,2.86E-10
8.814,10,0,1538.7243,21.028,2.86E-10
8.824,10,0,1538.7244,21.035,2.86E-10
8.834,10,0,1538.7244,21.035,2.86E-10
8.844,10,0,1538.7243,21.028,2.86E-10
8.854,10,0,1538.7244,21.035,2.86E-10
8.864,10,0,1538.7245,21.043,2.86E-10
8.874,10,0,1538.7243,21.028,2.86E-10
8.884,10,0,1538.7244,21.035,2.86E-10
8.894,10,0,1538.7244,21.035,2.86E-10
8.904,10,0,1538.7243,21.028,2.86E-10
8.914,10,0,1538.7245,21.043,2.86E-10
8.924,10,0,1538.7244,21.035,2.86E-10
8.934,10,0,1538.7245,21.043,2.86E-10
8.944,10,0,1538.7246,21.05,2.87E-10
8.954,10,0,1538.7245,21.043,2.86E-10
8.964,10,0,1538.7245,21.043,2.86E-10
8.974,10,0,1538.7246,21.05,2.87E-10
8.984,10,0,1538.7245,21.043,2.86E-10
8.994,10,0,1538.7245,21.043,2.86E-10
9.004,10,0,1538.7245,21.043,2.86E-10
9.014,10,0,1538.7243,21.028,2.86E-10
9.024,10,0,1538.7244,21.035,2.86E-10
9.034,10,0,1538.7243,21.028,2.86E-10
9.044,10,0,1538.7242,21.021,2.86E-10
9.054,10,0,1538.7242,21.021,2.86E-10
9.064,10,0,1538.7242,21.021,2.86E-10
9.074,10,0,1538.7242,21.021,2.86E-10
9.084,10,0,1538.7242,21.021,2.86E-10
9.094,10,0,1538.7243,21.028,2.86E-10
9.104,10,0,1538.7242,21.021,2.86E-10
9.114,10,0,1538.7243,21.028,2.86E-10
9.124,10,0,1538.7242,21.021,2.86E-10
9.134,10,0,1538.7242,21.021,2.86E-10
9.144,10,0,1538.7243,21.028,2.86E-10
9.154,10,0,1538.7243,21.028,2.86E-10
9.164,10,0,1538.7243,21.028,2.86E-10
9.174,10,0,1538.7244,21.035,2.86E-10
9.184,10,0,1538.7243,21.028,2.86E-10
9.194,10,0,1538.7243,21.028,2.86E-10
9.204,10,0,1538.7243,21.028,2.86E-10
9.214,10,0,1538.7244,21.035,2.86E-10
9.224,10,0,1538.7243,21.028,2.86E-10
9.234,10,0,1538.7245,21.043,2.86E-10
9.244,10,0,1538.7244,21.035,2.86E-10
9.254,10,0,1538.7243,21.028,2.86E-10
9.264,10,0,1538.7243,21.028,2.86E-10
9.274,10,0,1538.7243,21.028,2.86E-10
9.284,10,0,1538.7243,21.028,2.86E-10
9.294,10,0,1538.7244,21.035,2.86E-10
9.304,10,0,1538.7243,21.028,2.86E-10
9.314,10,0,1538.7244,21.035,2.86E-10
9.324,10,0,1538.7244,21.035,2.86E-10
9.334,10,0,1538.7244,21.035,2.86E-10
9.344,10,0,1538.7244,21.035,2.86E-10
9.354,10,0,1538.7244,21.035,2.86E-10
9.364,10,0,1538.7243,21.028,2.86E-10
9.374,10,0,1538.7244,21.035,2.86E-10
9.384,10,0,1538.7244,21.035,2.86E-10
9.394,10,0,1538.7244,21.035,2.86E-10
9.404,10,0,1538.7243,21.028,2.86E-10
9.414,10,0,1538.7244,21.035,2.86E-10
9.424,10,0,1538.7243,21.028,2.86E-10
9.434,10,0,1538.7245,21.043,2.86E-10
9.444,10,0,1538.7245,21.043,2.86E-10
9.454,10,0,1538.7245,21.043,2.86E-10
9.464,10,0,1538.7246,21.05,2.87E-10
9.474,10,0,1538.7247,21.057,2.87E-10
9.484,10,0,1538.7246,21.05,2.87E-10
9.494,10,0,1538.7247,21.057,2.87E-10
9.504,10,0,1538.7248,21.065,2.87E-10
9.514,10,0,1538.7246,21.05,2.87E-10
9.524,10,0,1538.7248,21.065,2.87E-10
9.534,10,0,1538.7247,21.057,2.87E-10
9.544,10,0,1538.7246,21.05,2.87E-10
9.554,10,0,1538.7246,21.05,2.87E-10
9.564,10,0,1538.7246,21.05,2.87E-10
9.574,10,0,1538.7246,21.05,2.87E-10
9.584,10,0,1538.7246,21.05,2.87E-10
9.594,10,0,1538.7246,21.05,2.87E-10
9.604,10,0,1538.7245,21.043,2.86E-10
9.614,10,0,1538.7246,21.05,2.87E-10
9.624,10,0,1538.7246,21.05,2.87E-10
9.634,10,0,1538.7246,21.05,2.87E-10
9.644,10,0,1538.7247,21.057,2.87E-10
9.654,10,0,1538.7247,21.057,2.87E-10
9.664,10,0,1538.7247,21.057,2.87E-10
9.674,10,0,1538.7248,21.065,2.87E-10
9.684,10,0,1538.7248,21.065,2.87E-10
9.694,10,0,1538.7248,21.065,2.87E-10
9.704,10,0,1538.7248,21.065,2.87E-10
9.714,10,0,1538.7248,21.065,2.87E-10
9.724,10,0,1538.7248,21.065,2.87E-10
9.734,10,0,1538.7249,21.072,2.87E-10
9.744,10,0,1538.7247,21.057,2.87E-10
9.754,10,0,1538.7248,21.065,2.87E-10
9.764,10,0,1538.7246,21.05,2.87E-10
9.774,10,0,1538.7246,21.05,2.87E-10
9.784,10,0,1538.7247,21.057,2.87E-10
9.794,10,0,1538.7246,21.05,2.87E-10
9.804,10,0,1538.7246,21.05,2.87E-10
9.814,10,0,1538.7246,21.05,2.87E-10
9.824,10,0,1538.7246,21.05,2.87E-10
9.834,10,0,1538.7246,21.05,2.87E-10
9.844,10,0,1538.7247,21.057,2.87E-10
9.854,10,0,1538.7247,21.057,2.87E-10
9.864,10,0,1538.7247,21.057,2.87E-10
9.874,10,0,1538.7247,21.057,2.87E-10
9.884,10,0,1538.7246,21.05,2.87E-10
9.894,10,0,1538.7246,21.05,2.87E-10
9.904,10,0,1538.7247,21.057,2.87E-10
9.914,10,0,1538.7247,21.057,2.87E-10
9.924,10,0,1538.7247,21.057,2.87E-10
9.934,10,0,1538.7248,21.065,2.87E-10
9.944,10,0,1538.7248,21.065,2.87E-10
9.954,10,0,1538.7247,21.057,2.87E-10
9.964,10,0,1538.7249,21.072,2.87E-10
9.974,10,0,1538.7248,21.065,2.87E-10
9.984,10,0,1538.7248,21.065,2.87E-10
9.994,10,0,1538.7248,21.065,2.87E-10
10.004,10,0,1538.7246,21.05,2.87E-10
10.014,10,0,1538.7245,21.043,2.86E-10
10.024,10,0,1538.7246,21.05,2.87E-10
10.034,10,0,1538.7245,21.043,2.86E-10
10.044,10,0,1538.7246,21.05,2.87E-10
10.054,10,0,1538.7246,21.05,2.87E-10
10.064,10,0,1538.7246,21.05,2.87E-10
10.074,10,0,1538.7247,21.057,2.87E-10
10.084,10,0,1538.7247,21.057,2.87E-10
10.094,10,0,1538.7247,21.057,2.87E-10
10.104,10,0,1538.7248,21.065,2.87E-10
10.114,10,0,1538.7249,21.072,2.87E-10
10.124,10,0,1538.7248,21.065,2.87E-10
10.134,10,0,1538.7248,21.065,2.87E-10
10.144,10,0,1538.7248,21.065,2.87E-10
10.154,10,0,1538.7247,21.057,2.87E-10
10.164,10,0,1538.7247,21.057,2.87E-10
10.174,10,0,1538.7248,21.065,2.87E-10
10.184,10,0,1538.7248,21.065,2.87E-10
10.194,10,0,1538.7248,21.065,2.87E-10
10.204,10,0,1538.7248,21.065,2.87E-10
10.214,10,0,1538.7249,21.072,2.87E-10
10.224,10,0,1538.7248,21.065,2.87E-10
10.234,10,0,1538.725,21.079,2.87E-10
10.244,10,0,1538.7248,21.065,2.87E-10
10.254,10,0,1538.7249,21.072,2.87E-10
10.264,10,0,1538.7249,21.072,2.87E-10
10.274,10,0,1538.7249,21.072,2.87E-10
10.284,10,0,1538.725,21.079,2.87E-10
10.294,10,0,1538.725,21.079,2.87E-10
10.304,10,0,1538.725,21.079,2.87E-10
10.314,10,0,1538.7251,21.087,2.87E-10
10.324,10,0,1538.7251,21.087,2.87E-10
10.334,10,0,1538.7251,21.087,2.87E-10
10.344,10,0,1538.7252,21.094,2.87E-10
10.354,10,0,1538.7251,21.087,2.87E-10
10.364,10,0,1538.7252,21.094,2.87E-10
10.374,10,0,1538.7253,21.101,2.87E-10
10.384,10,0,1538.7254,21.109,2.87E-10
10.394,10,0,1538.7254,21.109,2.87E-10
10.404,10,0,1538.7255,21.116,2.87E-10
10.414,10,0,1538.7255,21.116,2.87E-10
10.424,10,0,1538.7255,21.116,2.87E-10
10.434,10,0,1538.7256,21.123,2.88E-10
10.444,10,0,1538.7255,21.116,2.87E-10
10.454,10,0,1538.7257,21.131,2.88E-10
10.464,10,0,1538.7256,21.123,2.88E-10
10.474,10,0,1538.7256,21.123,2.88E-10
10.484,10,0,1538.7256,21.123,2.88E-10
10.494,10,0,1538.7257,21.131,2.88E-10
10.504,10,0,1538.7256,21.123,2.88E-10
10.514,10,0,1538.7256,21.123,2.88E-10
10.524,10,0,1538.7257,21.131,2.88E-10
10.534,10,0,1538.7257,21.131,2.88E-10
10.544,10,0,1538.7257,21.131,2.88E-10
10.554,10,0,1538.7258,21.138,2.88E-10
10.564,10,0,1538.7257,21.131,2.88E-10
10.574,10,0,1538.7257,21.131,2.88E-10
10.584,10,0,1538.7257,21.131,2.88E-10
10.594,10,0,1538.7257,21.131,2.88E-10
10.604,10,0,1538.7258,21.138,2.88E-10
10.614,10,0,1538.7257,21.131,2.88E-10
10.624,10,0,1538.7258,21.138,2.88E-10
10.634,10,0,1538.7258,21.138,2.88E-10
10.644,10,0,1538.7259,21.146,2.88E-10
10.654,10,0,1538.7259,21.146,2.88E-10
10.664,10,0,1538.7261,21.16,2.88E-10
10.674,10,0,1538.726,21.153,2.88E-10
10.684,10,0,1538.726,21.153,2.88E-10
10.694,10,0,1538.7261,21.16,2.88E-10
10.704,10,0,1538.7261,21.16,2.88E-10
10.714,10,0,1538.7261,21.16,2.88E-10
10.724,10,0,1538.7262,21.168,2.88E-10
10.734,10,0,1538.7262,21.168,2.88E-10
10.744,10,0,1538.7262,21.168,2.88E-10
10.754,10,0,1538.7263,21.175,2.88E-10
10.764,10,0,1538.7262,21.168,2.88E-10
10.774,10,0,1538.7263,21.175,2.88E-10
10.784,10,0,1538.7263,21.175,2.88E-10
10.794,10,0,1538.7263,21.175,2.88E-10
10.804,10,0,1538.7264,21.182,2.88E-10
10.814,10,0,1538.7264,21.182,2.88E-10
10.824,10,0,1538.7264,21.182,2.88E-10
10.834,10,0,1538.7264,21.182,2.88E-10
10.844,10,0,1538.7264,21.182,2.88E-10
10.854,10,0,1538.7264,21.182,2.88E-10
10.864,10,0,1538.7265,21.19,2.88E-10
10.874,10,0,1538.7264,21.182,2.88E-10
10.884,10,0,1538.7263,21.175,2.88E-10
10.894,10,0,1538.7263,21.175,2.88E-10
10.904,10,0,1538.7264,21.182,2.88E-10
10.914,10,0,1538.7263,21.175,2.88E-10
10.924,10,0,1538.7264,21.182,2.88E-10
10.934,10,0,1538.7264,21.182,2.88E-10
10.944,10,0,1538.7263,21.175,2.88E-10
10.954,10,0,1538.7264,21.182,2.88E-10
10.964,10,0,1538.7264,21.182,2.88E-10
10.974,10,0,1538.7264,21.182,2.88E-10
10.984,10,0,1538.7265,21.19,2.88E-10
10.994,10,0,1538.7265,21.19,2.88E-10
11.004,10,0,1538.7265,21.19,2.88E-10
11.014,10,0,1538.7266,21.197,2.89E-10
11.024,10,0,1538.7266,21.197,2.89E-10
11.034,10,0,1538.7266,21.197,2.89E-10
11.044,10,0,1538.7267,21.204,2.89E-10
11.054,10,0,1538.7267,21.204,2.89E-10
11.064,10,0,1538.7266,21.197,2.89E-10
11.074,10,0,1538.7268,21.212,2.89E-10
11.084,10,0,1538.7267,21.204,2.89E-10
11.094,10,0,1538.7266,21.197,2.89E-10
11.104,10,0,1538.7268,21.212,2.89E-10
11.114,10,0,1538.7267,21.204,2.89E-10
11.124,10,0,1538.7267,21.204,2.89E-10
11.134,10,0,1538.7268,21.212,2.89E-10
11.144,10,0,1538.7269,21.219,2.89E-10
11.154,10,0,1538.7268,21.212,2.89E-10
11.164,10,0,1538.7268,21.212,2.89E-10
11.174,10,0,1538.7268,21.212,2.89E-10
11.184,10,0,1538.7269,21.219,2.89E-10
11.194,10,0,1538.7269,21.219,2.89E-10
11.204,10,0,1538.7269,21.219,2.89E-10
11.214,10,0,1538.727,21.226,2.89E-10
11.224,10,0,1538.7269,21.219,2.89E-10
11.234,10,0,1538.7269,21.219,2.89E-10
11.244,10,0,1538.7269,21.219,2.89E-10
11.254,10,0,1538.727,21.226,2.89E-10
11.264,10,0,1538.7268,21.212,2.89E-10
11.274,10,0,1538.727,21.226,2.89E-10
11.284,10,0,1538.727,21.226,2.89E-10
11.294,10,0,1538.7269,21.219,2.89E-10
11.304,10,0,1538.7269,21.219,2.89E-10
11.314,10,0,1538.7269,21.219,2.89E-10
11.324,10,0,1538.7269,21.219,2.89E-10
11.334,10,0,1538.727,21.226,2.89E-10
11.344,10,0,1538.7269,21.219,2.89E-10
11.354,10,0,1538.7268,21.212,2.89E-10
11.364,10,0,1538.727,21.226,2.89E-10
11.374,10,0,1538.7269,21.219,2.89E-10
11.384,10,0,1538.7269,21.219,2.89E-10
11.394,10,0,1538.7271,21.234,2.89E-10
11.404,10,0,1538.727,21.226,2.89E-10
11.414,10,0,1538.7271,21.234,2.89E-10
11.424,10,0,1538.7271,21.234,2.89E-10
11.434,10,0,1538.7272,21.241,2.89E-10
11.444,10,0,1538.7271,21.234,2.89E-10
11.454,10,0,1538.7272,21.241,2.89E-10
11.464,10,0,1538.727,21.226,2.89E-10
11.474,10,0,1538.7271,21.234,2.89E-10
11.484,10,0,1538.7269,21.219,2.89E-10
11.494,10,0,1538.7269,21.219,2.89E-10
11.504,10,0,1538.7269,21.219,2.89E-10
11.514,10,0,1538.7269,21.219,2.89E-10
11.524,10,0,1538.7269,21.219,2.89E-10
11.534,10,0,1538.7269,21.219,2.89E-10
11.544,10,0,1538.727,21.226,2.89E-10
11.554,10,0,1538.7269,21.219,2.89E-10
11.564,10,0,1538.727,21.226,2.89E-10
11.574,10,0,1538.7269,21.219,2.89E-10
11.584,10,0,1538.7268,21.212,2.89E-10
11.594,10,0,1538.7267,21.204,2.89E-10
11.604,10,0,1538.7268,21.212,2.89E-10
11.614,10,0,1538.7268,21.212,2.89E-10
11.624,10,0,1538.7268,21.212,2.89E-10
11.634,10,0,1538.7268,21.212,2.89E-10
11.644,10,0,1538.7269,21.219,2.89E-10
11.654,10,0,1538.7269,21.219,2.89E-10
